formasi_id,ins_nm,jp_nama,formasi_nm,jabatan_nm,lokasi_nm,jumlah_formasi,disable,gaji_min,gaji_max
9be4cc8d-1f9c-4f81-a0ac-b68129f9d778,Pemerintah Kab. Kepulauan Tanimbar,CPNS,UMUM,PERENCANA AHLI PERTAMA,KABUPATEN KEPULAUAN TANIMBAR | BADAN KEPEGAWAIAN DAN PENGEMBANGAN SDM | SEKRETARIS | Subbagian Perencanaan dan Keuangan,1,1,2785700,2785700
21132176-7aed-4624-a87c-04b4a12079a7,Pemerintah Kab. Kepulauan Tanimbar,CPNS,UMUM,PRANATA KEWILAYAHAN,KABUPATEN KEPULAUAN TANIMBAR | KECAMATAN WERMAKTIAN | Seksi Pemerintahan,1,1,2785700,4000000
62c86d55-dff4-4cfb-9409-ce0c4d1231fb,Pemerintah Kab. Kepulauan Tanimbar,CPNS,UMUM,PRANATA KEWILAYAHAN,KABUPATEN KEPULAUAN TANIMBAR | KECAMATAN TANIMBAR SELATAN | Kelurahan Saumlaki | Seksi Pemerintahan,1,1,2785700,4000000
64a30c62-8176-4b00-89de-8f0cfbf07599,Pemerintah Kab. Kepulauan Tanimbar,CPNS,UMUM,PRANATA KEWILAYAHAN,KABUPATEN KEPULAUAN TANIMBAR | KECAMATAN NIRUNMAS | Seksi Pemerintahan,1,1,2785700,4000000
6a6e2729-0a26-43be-b797-983e268d47ce,Pemerintah Kab. Kepulauan Tanimbar,CPNS,UMUM,PRANATA KEWILAYAHAN,KABUPATEN KEPULAUAN TANIMBAR | KECAMATAN WERTAMRIAN | Seksi Pemerintahan,1,1,2785700,4000000
b7dd8c2c-fa2f-4778-8575-e96997564639,Pemerintah Kab. Kepulauan Tanimbar,CPNS,UMUM,PRANATA KEWILAYAHAN,KABUPATEN KEPULAUAN TANIMBAR | KECAMATAN WUARLABOBAR | Seksi Pemerintahan,1,1,2785700,4000000
d5820824-dc8c-406a-9fb1-a38ff0c4d0b1,Pemerintah Kab. Kepulauan Tanimbar,CPNS,UMUM,PRANATA KEWILAYAHAN,KABUPATEN KEPULAUAN TANIMBAR | KECAMATAN TANIMBAR UTARA | Seksi Pemerintahan,1,1,2785700,4000000
de1ef7b1-f617-4dbf-824c-faeb1d1dadb9,Pemerintah Kab. Kepulauan Tanimbar,CPNS,UMUM,PRANATA KEWILAYAHAN,KABUPATEN KEPULAUAN TANIMBAR | KECAMATAN SELARU | Seksi Pemerintahan,1,1,2785700,4000000
ecc5d461-a7ff-49e8-8c66-24dfce41ad06,Pemerintah Kab. Kepulauan Tanimbar,CPNS,UMUM,PRANATA KEWILAYAHAN,KABUPATEN KEPULAUAN TANIMBAR | KECAMATAN TANIMBAR SELATAN | Seksi Pemerintahan,1,1,2785700,4000000
c85cff38-d16e-47da-a7f0-d841934eb910,Pemerintah Kab. Kerinci,CPNS,UMUM,ANALIS KEBENCANAAN AHLI PERTAMA,PEMERINTAH KABUPATEN KERINCI | SEKRETARIS DAERAH | DINAS PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | BIDANG TANGGAP DARURAT DAN BINA JASA KONSTRUKSI,4,0,2785700,6331513
f058ed3f-31b8-4da8-a922-547c70bb1924,Pemerintah Kab. Kerinci,CPNS,UMUM,ANALIS KEBENCANAAN AHLI PERTAMA,PEMERINTAH KABUPATEN KERINCI | SEKRETARIS DAERAH | BADAN PENANGGULANGAN BENCANA DAERAH | BIDANG PENCEGAHAN DAN KESIAPSIAGAAN,8,0,2785700,6331513
45ee8362-181b-4a52-aea2-d6945c1b9fc9,Pemerintah Kab. Kerinci,CPNS,UMUM,ANALIS PERDAGANGAN AHLI PERTAMA,PEMERINTAH KABUPATEN KERINCI | SEKRETARIS DAERAH | DINAS PERINDUSTRIAN DAN PERDAGANGAN | BIDANG PERDAGANGAN,2,0,2785700,6331513
c640e7a0-89fc-4c32-aee7-6f818ea31c60,Pemerintah Kab. Kerinci,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,PEMERINTAH KABUPATEN KERINCI | SEKRETARIS DAERAH | DINAS LINGKUNGAN HIDUP | SEKRETARIAT | SUB BAGIAN PERENCANAAN,1,0,2785700,6331513
1dbbc891-fdab-48fd-97f7-93fc7b85176c,Pemerintah Kab. Kerinci,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN KERINCI | SEKRETARIS DAERAH | BADAN PERENCANAAN PEMBANGUNAN,2,0,2785700,5948038
c8148518-00a4-401e-a216-2788738e3f79,Pemerintah Kab. Kerinci,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN KERINCI | SEKRETARIS DAERAH | BADAN PERENCANAAN PEMBANGUNAN,1,0,2785700,5948038
ee8e987d-fb0d-447c-aa46-c295a2f5de7a,Pemerintah Kab. Kerinci,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN KERINCI | SEKRETARIS DAERAH | BADAN PERENCANAAN PEMBANGUNAN,2,0,2785700,5948038
8a0384b4915028740191543399394872,Pemerintah Kab. Banyuasin,CPNS,LULUSAN TERBAIK,PENATA KELOLA PENANAMAN MODAL AHLI PERTAMA,KABUPATEN BANYUASIN | DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU,1,1,2785700,5475200
45d9a252-6b72-4581-9fbd-19d65f59f00f,Pemerintah Kab. Kerinci,CPNS,UMUM,PENGAWAS PENYELENGGARAAN URUSAN PEMERINTAHAN DAERAH AHLI PERTAMA,PEMERINTAH KABUPATEN KERINCI | SEKRETARIS DAERAH | INSPEKTORAT | INSPEKTUR PEMBANTU WILAYAH I,6,0,2785700,6331513
82731bb1-dcb3-461e-ab0e-df639c381d75,Pemerintah Kab. Bengkulu Tengah,CPNS,LULUSAN TERBAIK,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,Pemerintah Kabupaten Bengkulu Tengah | Sekretariat Daerah | Sekretariat Daerah | Asisten Perekonomian dan Pembangunan | Bagian Pengadaan Barang dan Jasa,1,1,2000000,4500000
0f097b39-3be0-4f8f-80eb-c3ffc319fcbd,Pemerintah Kab. Kerinci,CPNS,UMUM,PENGENDALI DAMPAK LINGKUNGAN AHLI PERTAMA,PEMERINTAH KABUPATEN KERINCI | SEKRETARIS DAERAH | DINAS LINGKUNGAN HIDUP | UPTD LABORATORIUM LINGKUNGAN,1,0,2785700,6331513
a5360663-fd36-4e83-8b70-653bf50b91b0,Pemerintah Kab. Kerinci,CPNS,UMUM,PENGENDALI DAMPAK LINGKUNGAN AHLI PERTAMA,PEMERINTAH KABUPATEN KERINCI | SEKRETARIS DAERAH | DINAS LINGKUNGAN HIDUP | BIDANG PERLINDUNGAN SDA DAN PENINGKATAN KAPASITAS LINGKUNGAN,1,0,2785700,6331513
ef6cf0d6-15e9-44dd-848e-2743f9904ad7,Pemerintah Kab. Kerinci,CPNS,UMUM,PENGENDALI DAMPAK LINGKUNGAN AHLI PERTAMA,PEMERINTAH KABUPATEN KERINCI | SEKRETARIS DAERAH | DINAS LINGKUNGAN HIDUP | BIDANG PENGENDALI DAN PENATAAN HUKUM LINGKUNGAN,1,0,2785700,6331513
8a03849a9149c64e01914a82d79947de,Pemerintah Kab. Ketapang,CPNS,PENYANDANG DISABILITAS,AUDITOR AHLI PERTAMA,PEMERINTAH KABUPATEN KETAPANG | INSPEKTORAT | INSPEKTUR PEMBANTU II,1,1,3000000,5000000
0ff1fcfb-b417-408a-8131-50a0e4632aaa,Pemerintah Kab. Ketapang,CPNS,UMUM,AUDITOR AHLI PERTAMA,PEMERINTAH KABUPATEN KETAPANG | INSPEKTORAT | INSPEKTUR PEMBANTU IV,1,1,3000000,5000000
6fbe11ea-4808-4b72-a024-4947d4174cec,Pemerintah Kab. Ketapang,CPNS,UMUM,AUDITOR AHLI PERTAMA,PEMERINTAH KABUPATEN KETAPANG | INSPEKTORAT | INSPEKTUR PEMBANTU I,1,1,3000000,5000000
841020c2-b5c1-4322-ae05-5fe48f8f29eb,Pemerintah Kab. Ketapang,CPNS,UMUM,AUDITOR AHLI PERTAMA,PEMERINTAH KABUPATEN KETAPANG | INSPEKTORAT | INSPEKTUR PEMBANTU V,2,1,3000000,5000000
93ea261f-29e7-448b-b6f5-0663fb9f4875,Pemerintah Kab. Ketapang,CPNS,UMUM,AUDITOR AHLI PERTAMA,PEMERINTAH KABUPATEN KETAPANG | INSPEKTORAT | INSPEKTUR PEMBANTU III,2,1,3000000,5000000
ef319559-db74-4bc9-abc4-16a3569eeb0b,Pemerintah Kab. Ketapang,CPNS,UMUM,AUDITOR AHLI PERTAMA,PEMERINTAH KABUPATEN KETAPANG | INSPEKTORAT | INSPEKTUR PEMBANTU II,1,1,3000000,5000000
6733987c-45fd-4c55-b07a-37df10de403a,Pemerintah Kab. Ketapang,CPNS,UMUM,PENGAWAS PENYELENGGARAAN URUSAN PEMERINTAHAN DAERAH AHLI PERTAMA,PEMERINTAH KABUPATEN KETAPANG | INSPEKTORAT | INSPEKTUR PEMBANTU II,1,1,3000000,5000000
c84445eb-e9e4-4c8a-a483-981ccfbf4972,Pemerintah Kab. Ketapang,CPNS,UMUM,PENGAWAS PENYELENGGARAAN URUSAN PEMERINTAHAN DAERAH AHLI PERTAMA,PEMERINTAH KABUPATEN KETAPANG | INSPEKTORAT | INSPEKTUR PEMBANTU IV,1,1,3000000,5000000
ec480433-dcae-4d72-961e-613053ed919c,Pemerintah Kab. Ketapang,CPNS,UMUM,PENGAWAS PENYELENGGARAAN URUSAN PEMERINTAHAN DAERAH AHLI PERTAMA,PEMERINTAH KABUPATEN KETAPANG | INSPEKTORAT | INSPEKTUR PEMBANTU III,1,1,3000000,5000000
ee83854e-35d0-4b41-829d-38cd6cbaa517,Pemerintah Kab. Ketapang,CPNS,UMUM,PENGAWAS PENYELENGGARAAN URUSAN PEMERINTAHAN DAERAH AHLI PERTAMA,PEMERINTAH KABUPATEN KETAPANG | INSPEKTORAT | INSPEKTUR PEMBANTU V,1,1,3000000,5000000
12d37e63-9098-4cf6-9b94-44b2370ca680,Pemerintah Kab. Ketapang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KETAPANG | DINAS PEMBERDAYAAN MASYARAKAT DAN PEMERINTAHAN DESA | SEKRETARIAT DINAS PEMBERDAYAAN MASYARAKAT DAN PEMERINTAHAN DESA | SUBBAGIAN PENYUSUNAN PROGRAM DAN KEUANGAN,1,1,3000000,5000000
1c7777e1-3fcf-419e-a410-f1b40eb4ce79,Pemerintah Kab. Ketapang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KETAPANG | DINAS KEPENDUDUKAN DAN PENCATATAN  SIPIL | SEKRETARIAT DINAS KEPENDUDUKAN DAN PENCATATAN  SIPIL,1,1,3000000,5000000
29e7e3b9-3472-4345-9aa9-d349f7638eda,Pemerintah Kab. Ketapang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KETAPANG | SEKRETARIAT DAERAH | ASISTEN ADMINISTRASI UMUM | BAGIAN UMUM,1,1,3000000,5000000
3ffcadd5-cbc6-4a3e-ba93-eae376338aa6,Pemerintah Kab. Ketapang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KETAPANG | DINAS KESEHATAN | SEKRETARIAT DINAS KESEHATAN,1,1,3000000,5000000
42dbd711-291d-4492-80cb-dafc20ff9e63,Pemerintah Kab. Ketapang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KETAPANG | DINAS PERUMAHAN RAKYAT,1,1,3000000,5000000
44408878-094e-43e6-9d76-e9bbc9ce6cd1,Pemerintah Kab. Ketapang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KETAPANG | BADAN PERENCANAAN PEMBANGUNAN DAERAH | BIDANG PERENCANAAN STRATEGIS DAN PENGENDALIAN,1,1,3000000,5000000
459b5620-bf3e-4dda-b443-c88314b6d0f0,Pemerintah Kab. Ketapang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KETAPANG | SEKRETARIAT DPRD | BAGIAN PROGRAM DAN KEUANGAN,1,1,3000000,5000000
50e76524-e5c9-4262-9807-36df8eda0cb3,Pemerintah Kab. Ketapang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KETAPANG | SATUAN POLISI PAMONG PRAJA | SEKRETARIAT SATUAN POLISI PAMONG PRAJA | SUBBAGIAN PENYUSUNAN PROGRAM DAN KEUANGAN,1,1,3000000,5000000
52e17c53-8c9a-4eba-bbda-49abf07282f6,Pemerintah Kab. Ketapang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KETAPANG | BADAN PENELITIAN DAN PENGEMBANGAN | SEKRETARIAT BADAN PENELITIAN DAN PENGEMBANGAN,1,1,3000000,5000000
687809c2-ba26-401c-99ed-b5c270a7d1c3,Pemerintah Kab. Ketapang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KETAPANG | BADAN KESATUAN BANGSA DAN POLITIK | SEKRETARIAT BADAN KESATUAN BANGSA DAN POLITIK,1,1,3000000,5000000
6b4f6de4-13ef-4cbc-8c60-b2dc572a510f,Pemerintah Kab. Ketapang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KETAPANG | DINAS PARIWISATA DAN KEBUDAYAAN | SEKRETARIAT DINAS PARIWISATA DAN KEBUDAYAAN,1,1,3000000,5000000
7dd42eed-db9b-4878-980e-0b25d4889cea,Pemerintah Kab. Ketapang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KETAPANG | DINAS PEMUDA DAN OLAHRAGA | SEKRETARIAT DINAS PEMUDA DAN OLAHRAGA,1,1,3000000,5000000
7f8458b0-fbdb-482c-80bf-f7b25036d1fa,Pemerintah Kab. Ketapang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KETAPANG | DINAS PERTANIAN,1,1,3000000,5000000
955aa1f4-30e3-4e13-a7cf-272559d7a456,Pemerintah Kab. Ketapang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KETAPANG | DINAS KOPERASI,1,1,3000000,5000000
9c4c3187-26b0-4c08-ac0d-7c07d5e8d962,Pemerintah Kab. Ketapang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KETAPANG | DINAS KESEHATAN | RUMAH SAKIT UMUM DAERAH AGOESDJAM KETAPANG | BAGIAN TATA USAHA | SUBBAGIAN PENYUSUNAN PROGRAM,1,1,3000000,5000000
a01d7a3c-9c20-4a73-9705-49b088ab6161,Pemerintah Kab. Ketapang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KETAPANG | DINAS PEKERJAAN UMUM DAN TATA RUANG | SEKRETARIAT DINAS PEKERJAAN UMUM DAN TATA RUANG,1,1,3000000,5000000
a530b770-750c-4316-9fbb-572bc5dfd774,Pemerintah Kab. Ketapang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KETAPANG | BADAN PENANGGULANGAN BENCANA DAERAH | SEKRETARIAT BADAN PENANGGULANGAN BENCANA DAERAH,1,1,3000000,5000000
a7f96a53-97d9-4dd6-91c9-ddbd2aabd4c0,Pemerintah Kab. Ketapang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KETAPANG | BADAN PERENCANAAN PEMBANGUNAN DAERAH | SEKRETARIAT BADAN PERENCANAAN PEMBANGUNAN DAERAH,1,1,3000000,5000000
aa5f531f-0b21-4b09-a43d-918fc577fdd6,Pemerintah Kab. Ketapang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KETAPANG | DINAS PENDIDIKAN | SEKRETARIAT DINAS PENDIDIKAN,1,1,3000000,5000000
b69251b9-bc24-4178-8891-b878bc5af48d,Pemerintah Kab. Ketapang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KETAPANG | BADAN PENDAPATAN DAERAH | SEKRETARIAT BADAN PENDAPATAN DAERAH,1,1,3000000,5000000
b70c51d2-cd3a-472c-ab24-79732de7eca7,Pemerintah Kab. Ketapang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KETAPANG | BADAN PENGELOLA KEUANGAN DAN ASET DAERAH | SEKRETARIAT BADAN PENGELOLA KEUANGAN DAN ASET DAERAH,1,1,3000000,5000000
bec75f4f-1811-4901-89b3-d747612fbe77,Pemerintah Kab. Ketapang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KETAPANG | DINAS KOMUNIKASI DAN INFORMATIKA | SEKRETARIAT DINAS KOMUNIKASI DAN INFORMATIKA | SUBBAGIAN PENYUSUNAN PROGRAM DAN KEUANGAN,1,1,3000000,5000000
bfc87f9f-6e9e-46b5-b511-e7343eed815a,Pemerintah Kab. Ketapang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KETAPANG | DINAS KEARSIPAN DAN PERPUSTAKAAN DAERAH | SEKRETARIAT DINAS KEARSIPAN DAN PERPUSTAKAAN DAERAH,1,1,3000000,5000000
c5db81b2-2199-4330-9bc4-c4ce59cf1bac,Pemerintah Kab. Ketapang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KETAPANG | DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU | SEKRETARIAT DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU,1,1,3000000,5000000
c818035b-b7fe-4183-a027-d9a1924fd986,Pemerintah Kab. Ketapang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KETAPANG | DINAS PERHUBUNGAN | SEKRETARIAT DINAS PERHUBUNGAN | SUBBAGIAN PENYUSUNAN PROGRAM DAN KEUANGAN,1,1,3000000,5000000
cda36c10-c694-4e53-aedd-8d055c8a2dc7,Pemerintah Kab. Ketapang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KETAPANG | DINAS SOSIAL,1,1,3000000,5000000
ce4d530f-7c6d-4a25-8b2c-fa73778c3c1d,Pemerintah Kab. Ketapang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KETAPANG | DINAS KETAHANAN PANGAN DAN PERIKANAN | SEKRETARIAT DINAS KETAHANAN PANGAN DAN PERIKANAN,1,1,3000000,5000000
d2a27b95-16f3-46e2-8f85-f13c614912e7,Pemerintah Kab. Ketapang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KETAPANG | DINAS TENAGA KERJA DAN TRANSMIGRASI | SEKRETARIAT DINAS TENAGA KERJA DAN TRANSMIGRASI | SUBBAGIAN PENYUSUNAN PROGRAM DAN KEUANGAN,1,1,3000000,5000000
ee0efab4-e24b-4307-b2e4-06cba9052c4d,Pemerintah Kab. Ketapang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KETAPANG | BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA | SEKRETARIAT BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA | SUBBAGIAN PENYUSUNAN PROGRAM DAN KEUANGAN,1,1,3000000,5000000
fcebbd8f-b718-47fe-9d0d-e4bd1ed8abfc,Pemerintah Kab. Ketapang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KETAPANG | INSPEKTORAT | SEKRETARIAT INSPEKTORAT,1,1,3000000,5000000
75cddf2e-7426-4f98-9b3e-4f22b11c6229,Pemerintah Kab. Kolaka,CPNS,UMUM,PENATA KELOLA PENANAMAN MODAL AHLI PERTAMA,Pemerintah Kabupaten Kolaka | DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU | BIDANG PROMOSI,1,1,2500000,4500000
b5a204fa-c3b2-4ffc-bbb5-9fccee8e37b2,Pemerintah Kab. Kolaka,CPNS,UMUM,PENATA KELOLA PENANAMAN MODAL AHLI PERTAMA,Pemerintah Kabupaten Kolaka | DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU | BIDANG PERENCANAAN,1,1,2500000,4500000
6a0d80f3-9d46-4951-87a3-75ef2d73c87c,Pemerintah Kab. Kolaka Utara,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,Pemerintah Kabupaten Kolaka Utara | Sekretariat Daerah | Sekretariat DPRD | Bagian Hukum dan Persidangan,1,1,2785700,2785700
597cd55e-bf05-4e7e-a401-5e86f0491172,Pemerintah Kab. Konawe Kepulauan,CPNS,UMUM,AUDITOR AHLI PERTAMA,Pemerintah Kabupaten Konawe Kepulauan | Inspektorat Daerah | Inspektur Pembantu Wilayah I,3,1,3000000,4000000
5d0cfe90-a754-4fd6-ae36-207c3b324444,Pemerintah Kab. Konawe Kepulauan,CPNS,UMUM,AUDITOR AHLI PERTAMA,Pemerintah Kabupaten Konawe Kepulauan | Inspektorat Daerah | Inspektur Pembantu Investigasi,3,1,3000000,4000000
7539f0a7-e8ad-4567-af82-f011efafe498,Pemerintah Kab. Konawe Kepulauan,CPNS,UMUM,AUDITOR AHLI PERTAMA,Pemerintah Kabupaten Konawe Kepulauan | Inspektorat Daerah | Inspektur Pembantu Wilayah III,3,1,3000000,4000000
7bd63b2c-5eb7-462c-9edb-86ad080cc2b4,Pemerintah Kab. Konawe Kepulauan,CPNS,UMUM,AUDITOR AHLI PERTAMA,Pemerintah Kabupaten Konawe Kepulauan | Inspektorat Daerah | Inspektur Pembantu Wilayah II,3,1,3000000,4000000
f7a5907f-e7ce-488e-9031-b7cc88214418,Pemerintah Kab. Konawe Kepulauan,CPNS,UMUM,PEMBINA INDUSTRI AHLI PERTAMA,Pemerintah Kabupaten Konawe Kepulauan | Dinas Perindustrian,2,1,3000000,4000000
2dec4f26-9c3b-49f6-a6b2-db6410156e83,Pemerintah Kab. Konawe Kepulauan,CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Konawe Kepulauan | Badan Perencanaan Pembangunan Daerah | Bidang Pemerintahan,3,1,3000000,4000000
bbf363ca-8f71-4562-9cbd-7e815707f0bb,Pemerintah Kab. Konawe Kepulauan,CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Konawe Kepulauan | Badan Perencanaan Pembangunan Daerah | Bidang Perencanaan,3,1,3000000,4000000
3f0e69ce-47aa-4b3a-aacb-027e3916c450,Pemerintah Kab. Konawe Selatan,CPNS,UMUM,ANALIS KEBENCANAAN AHLI PERTAMA,Pemerintah Kab. Konawe Selatan | Sekretariat Daerah Kab. Konawe Selatan | Badan Penanggulangan Bencana Daerah | Bidang Rehabilitasi Dan Rekontruksi,1,1,2785700,3585700
8a0282659168528c019168d7855a0f89,Pemerintah Kab. Konawe Selatan,CPNS,PENYANDANG DISABILITAS,ANALIS KEBIJAKAN AHLI PERTAMA,Pemerintah Kab. Konawe Selatan | Sekretariat Daerah Kab. Konawe Selatan | Badan Riset dan Inovasi Daerah | Bidang Ekonomi dan Pembangunan,1,1,2785700,3585700
c5cd5d16-9ba5-4eb0-9efb-ee14a7ded5de,Pemerintah Kab. Konawe Selatan,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,Pemerintah Kab. Konawe Selatan | Sekretariat Daerah Kab. Konawe Selatan | Asisten Perekonomian Dan Pembangunan | Bagian Perekonomian,1,1,2785700,3585700
f2d15b11-1c95-4759-9e4e-c237a6645761,Pemerintah Kab. Konawe Selatan,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,Pemerintah Kab. Konawe Selatan | Sekretariat Daerah Kab. Konawe Selatan | Badan Riset dan Inovasi Daerah | Bidang Ekonomi dan Pembangunan,1,1,2785700,3585700
8a0282659168528c01916927bf222916,Pemerintah Kab. Konawe Selatan,CPNS,PENYANDANG DISABILITAS,PENATA KEPENDUDUKAN DAN KELUARGA BERENCANA AHLI PERTAMA,Pemerintah Kab. Konawe Selatan | Sekretariat Daerah Kab. Konawe Selatan | Dinas Pengendalian Penduduk dan Keluarga Berencana | Bidang Pengendalian Penduduk,1,1,2785700,3585700
69e35bd3-1f65-4d1a-996c-706756f7fec4,Pemerintah Kab. Konawe Selatan,CPNS,UMUM,PENATA KEPENDUDUKAN DAN KELUARGA BERENCANA AHLI PERTAMA,Pemerintah Kab. Konawe Selatan | Sekretariat Daerah Kab. Konawe Selatan | Dinas Pengendalian Penduduk dan Keluarga Berencana | Bidang Pengendalian Penduduk,1,1,2785700,3585700
99feef32-4912-457c-8fdf-e571e64d0d8a,Pemerintah Kab. Konawe Selatan,CPNS,UMUM,PENATA PENANGGULANGAN BENCANA AHLI PERTAMA,Pemerintah Kab. Konawe Selatan | Sekretariat Daerah Kab. Konawe Selatan | Badan Penanggulangan Bencana Daerah | Bidang Pencegahan Dan Kesiapsiagaan,2,1,2785700,3585700
c7f4eee6-c001-4b05-b6c4-39437e57c1c8,Pemerintah Kab. Konawe Utara,CPNS,UMUM,AUDITOR AHLI PERTAMA,PEMERINTAH KABUPATEN KONAWE UTARA | INSPEKTORAT DAERAH,3,0,3000000,5000000
0afa1547-ce55-4830-b26c-e33a398c7d61,Pemerintah Kab. Kotawaringin Timur,CPNS,UMUM,ANALIS KEBENCANAAN AHLI PERTAMA,Pemerintah Kabupaten Kotawaringin Timur | BADAN PENANGGULANGAN BENCANA DAERAH,2,0,2785700,3790378
8a0186cc9159ace501915a1abd413b44,Pemerintah Kab. Kuantan Singingi,CPNS,PENYANDANG DISABILITAS,AUDITOR AHLI PERTAMA,PEMERINTAH KABUPATEN KUANTAN SINGINGI | INSPEKTORAT,1,1,3000000,5000000
b04f427c-285a-4146-b19a-1a5bde2a18bc,Pemerintah Kab. Kuantan Singingi,CPNS,UMUM,AUDITOR AHLI PERTAMA,PEMERINTAH KABUPATEN KUANTAN SINGINGI | INSPEKTORAT,1,0,3000000,5000000
0b8938fe-9433-496c-b8b9-b1f2b2f42b63,Pemerintah Kab. Kulon Progo,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMDA KABUPATEN KULON PROGO | INSPEKTORAT DAERAH | SEKRETARIAT INSPEKTORAT | SUBBAGIAN PERENCANAAN SEKRETARIAT INSPEKTORAT,1,1,2785700,4575200
10ada801-5bae-4c5d-b042-2df0da766863,Pemerintah Kab. Kulon Progo,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMDA KABUPATEN KULON PROGO | DINAS PEMBERDAYAAN MASYARAKAT DAN DESA PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA | BIDANG PEMBERDAYAAN MASYARAKAT,1,1,2785700,4575200
2be6a4f5-95e5-44d8-a3bf-5841d2cd9616,Pemerintah Kab. Kulon Progo,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMDA KABUPATEN KULON PROGO | KAPANEWON WATES | JAWATAN SOSIAL KAPANEWON WATES,1,1,2785700,4575200
2e3653dc-bee2-4119-a7d5-d4c57b769dab,Pemerintah Kab. Kulon Progo,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMDA KABUPATEN KULON PROGO | KAPANEWON KALIBAWANG | JAWATAN SOSIAL KAPANEWON KALIBAWANG,1,1,2785700,4575200
