formasi_id,ins_nm,jp_nama,formasi_nm,jabatan_nm,lokasi_nm,jumlah_formasi,disable,gaji_max,gaji_min
a4af5996-2e09-4bff-b16f-ff6d468e5953,Pemerintah Kab. Kotabaru,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,PEMERINTAH KABUPATEN KOTABARU | DINAS PARIWISATA,1,1,7166024,2785700
b2b20b5c-1f02-4a59-95b4-f45912904dca,Pemerintah Kab. Kotabaru,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,PEMERINTAH KABUPATEN KOTABARU | DINAS KOPERASI,1,1,7166024,2785700
be8a0ee2-8763-4b47-baf7-0fd4c0fc756b,Pemerintah Kab. Kotabaru,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,PEMERINTAH KABUPATEN KOTABARU | BADAN PENGELOLA KEUANGAN DAN ASET DAERAH,1,1,7166024,2785700
d9849004-398e-42c0-b0f5-90ce508cd98b,Pemerintah Kab. Kotabaru,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,PEMERINTAH KABUPATEN KOTABARU | DINAS PERHUBUNGAN,1,1,7609236,3203600
e8e4276d-2f4e-49d0-89c0-1e777ae5013a,Pemerintah Kab. Kotabaru,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,PEMERINTAH KABUPATEN KOTABARU | DINAS PERPUSTAKAAN DAN KEARSIPAN,1,1,7166024,2785700
f79b8f50-e1e5-435c-a372-6c507237a08f,Pemerintah Kab. Kotabaru,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,PEMERINTAH KABUPATEN KOTABARU | BADAN KESATUAN BANGSA DAN POLITIK,1,1,7166024,2785700
77b0486c-b8ef-4ae4-a5bc-ce5fd2a7187e,Pemerintah Kab. Kotabaru,CPNS,UMUM,ANALIS KEUANGAN PUSAT DAN DAERAH AHLI PERTAMA,PEMERINTAH KABUPATEN KOTABARU | BADAN PENGELOLA KEUANGAN DAN ASET DAERAH,1,1,7166024,2785700
8a02826391606efe019165344eed133a,Pemerintah Kab. Kotabaru,CPNS,PENYANDANG DISABILITAS,ARSIPARIS AHLI PERTAMA,PEMERINTAH KABUPATEN KOTABARU | SEKRETARIAT DAERAH,1,1,7166024,2785700
590a1f7b-74e2-4ce7-ab30-9dac12b5d204,Pemerintah Kab. Kotabaru,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,PEMERINTAH KABUPATEN KOTABARU | INSPEKTORAT,1,1,7166024,2785700
c7b3d995-b0bb-46ee-9d0d-b35d3d374091,Pemerintah Kab. Kotabaru,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,PEMERINTAH KABUPATEN KOTABARU | DINAS PEMBERDAYAAN PEREMPUAN,1,1,7166024,2785700
cbdb11a3-37a8-4a7d-a757-7d49422b1631,Pemerintah Kab. Kotabaru,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,PEMERINTAH KABUPATEN KOTABARU | SEKRETARIAT DAERAH,2,1,7166024,2785700
ccfe1bfb-583d-4dc2-9b73-891cea4d33af,Pemerintah Kab. Kotabaru,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,PEMERINTAH KABUPATEN KOTABARU | DINAS KETENAGAKERJAAN DAN TRANSMIGRASI,1,1,7166024,2785700
d492c73c-d848-4266-9551-83ee635bde30,Pemerintah Kab. Kotabaru,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN KOTABARU | SEKRETARIAT DAERAH | ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT | BAGIAN PEMERINTAHAN,2,1,7100000,2700000
b57fa64b-7a93-4e86-bea7-5499a1ad9bf8,Pemerintah Kab. Kotabaru,CPNS,UMUM,PENGAWAS PENYELENGGARAAN URUSAN PEMERINTAHAN DAERAH AHLI PERTAMA,PEMERINTAH KABUPATEN KOTABARU | INSPEKTORAT,12,1,7166024,2785700
b6190188-b650-4a16-83f0-e071fbcbde22,Pemerintah Kab. Kotabaru,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,PEMERINTAH KABUPATEN KOTABARU | SEKRETARIAT DAERAH,8,1,7166024,2785700
abd57cbb-fc56-4c4b-af2f-8d6801a4ad9f,Pemerintah Kab. Kotabaru,CPNS,UMUM,PENGGERAK SWADAYA MASYARAKAT AHLI PERTAMA,PEMERINTAH KABUPATEN KOTABARU | DINAS PEMBERDAYAAN MASYARAKAT DAN DESA,2,1,7166024,2785700
8a02826391606efe01916535bcca1370,Pemerintah Kab. Kotabaru,CPNS,PENYANDANG DISABILITAS,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KOTABARU | DINAS KETAHANAN PANGAN DAN PERTANIAN,1,1,7609236,3203600
150d8394-efd5-443b-aae1-b6eedf3e4584,Pemerintah Kab. Kotabaru,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KOTABARU | DINAS SOSIAL,1,1,7166024,2785700
1e54d143-16c4-4772-aa52-54476ee91b4c,Pemerintah Kab. Kotabaru,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KOTABARU | BADAN PENDAPATAN DAERAH,1,1,7166024,2785700
3966402e-e791-4359-b713-360609916817,Pemerintah Kab. Kotabaru,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KOTABARU | SEKRETARIAT DPRD,1,1,7166024,2785700
4acef746-4e78-4ee4-a33d-187da400cbee,Pemerintah Kab. Kotabaru,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KOTABARU | DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL,1,1,7166024,2785700
4d754fc0-be61-45c5-8bec-1e7a78b48443,Pemerintah Kab. Kotabaru,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KOTABARU | INSPEKTORAT,1,1,7166024,2785700
5a47aaca-7912-49f2-abb6-d47a5e280545,Pemerintah Kab. Kotabaru,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KOTABARU | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG,1,1,7166024,2785700
923e0c8e-96cb-4597-be1d-02c6ba70a4f8,Pemerintah Kab. Kotabaru,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KOTABARU | DINAS KOPERASI,1,1,7166024,2785700
a7a80656-0725-4431-a1d0-40d18d3ff234,Pemerintah Kab. Kotabaru,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KOTABARU | DINAS PERPUSTAKAAN DAN KEARSIPAN,2,1,7166024,2785700
baadec76-e51e-4cb1-8bd4-21ff713de9d7,Pemerintah Kab. Kotabaru,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KOTABARU | DINAS PERUMAHAN RAKYAT,1,1,7166024,2785700
bcfe680f-1fee-4bbb-97cf-50460f5ab240,Pemerintah Kab. Kotabaru,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KOTABARU | DINAS KETAHANAN PANGAN DAN PERTANIAN,1,1,7609236,3203600
e0062eac-ce08-4b21-8a0c-1fb9a80d8fa6,Pemerintah Kab. Kotabaru,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KOTABARU | RSUD PANGERAN JAYA SUMITRA,2,1,7166024,2785700
e15266ad-4726-46f7-9aa2-baebac9926b7,Pemerintah Kab. Kotabaru,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KOTABARU | DINAS KESEHATAN,1,1,7166024,2785700
7e02c85a-38e5-48f9-b978-f718d42ff5cc,Pemerintah Kab. Kotabaru,CPNS,UMUM,POLISI PAMONG PRAJA AHLI PERTAMA,PEMERINTAH KABUPATEN KOTABARU | SATUAN POLISI PAMONG PRAJA DAN PEMADAM KEBAKARAN,4,1,7166024,2785700
31210476-d546-479b-a9db-5855e8b9bd84,Pemerintah Kab. Kotabaru,CPNS,UMUM,SURVEYOR PEMETAAN AHLI PERTAMA,PEMERINTAH KABUPATEN KOTABARU | BADAN PERENCANAAN PEMBANGUNAN DAERAH,4,1,6402304,2485900
50c8b56b-4f38-483b-9fb3-928944ebc1ee,Pemerintah Kab. Kotawaringin Barat,CPNS,UMUM,ANALIS PERDAGANGAN AHLI PERTAMA,PEMERINTAH KABUPATEN KOTAWARINGIN BARAT | DINAS PERINDUSTRIAN,1,1,2900000,2700000
f500826a-80cd-422a-8a9b-7c92903a95ac,Pemerintah Kab. Kotawaringin Barat,CPNS,UMUM,PENGAWAS PENYELENGGARAAN URUSAN PEMERINTAHAN DAERAH AHLI PERTAMA,PEMERINTAH KABUPATEN KOTAWARINGIN BARAT | INSPEKTORAT | INSPEKTUR PEMBANTU III,2,1,2900000,2700000
3b5a27c9-15f8-48e5-9aca-37951ef4f320,Pemerintah Kab. Kotawaringin Timur,CPNS,UMUM,PENATA PERIZINAN AHLI PERTAMA,Pemerintah Kabupaten Kotawaringin Timur | DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU,2,0,3790378,2785700
2357ba0d-9139-42cc-b367-320b8691f516,Pemerintah Kab. Kotawaringin Timur,CPNS,UMUM,PENGAWAS PENYELENGGARAAN URUSAN PEMERINTAHAN DAERAH AHLI PERTAMA,Pemerintah Kabupaten Kotawaringin Timur | INSPEKTORAT DAERAH,2,0,3790378,2785700
3d6655a9-adbe-40a1-87f2-144150588cbd,Pemerintah Kab. Kotawaringin Timur,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,Pemerintah Kabupaten Kotawaringin Timur | SEKRETARIAT DAERAH,2,0,3790378,2785700
477248bc-ec4f-4d22-ba5c-7d97059523c1,Pemerintah Kab. Kotawaringin Timur,CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Kotawaringin Timur | DINAS CIPTA KARYA,1,0,3790378,2785700
52ae92c6-c082-4c40-a9e9-35f1b4d6de56,Pemerintah Kab. Kotawaringin Timur,CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Kotawaringin Timur | BADAN KEUANGAN DAN ASET DAERAH,2,0,3790378,2785700
6bd2e518-4810-41a7-89f5-34e251bf88ee,Pemerintah Kab. Kotawaringin Timur,CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Kotawaringin Timur | INSPEKTORAT DAERAH,1,0,3790378,2785700
b210497e-163d-4450-b08f-cc6c9326632d,Pemerintah Kab. Kotawaringin Timur,CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Kotawaringin Timur | BADAN KESATUAN BANGSA DAN POLITIK,1,0,3790378,2785700
e33b1016-65fc-408f-9b28-0bf4508c909f,Pemerintah Kab. Kotawaringin Timur,CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Kotawaringin Timur | DINAS PEMBERDAYAAN MASYARAKAT DAN DESA,1,0,3790378,2785700
a90c4a36-cc9e-4c66-ae85-7e6dbdc57c09,Pemerintah Kab. Kotawaringin Timur,CPNS,UMUM,POLISI PAMONG PRAJA AHLI PERTAMA,Pemerintah Kabupaten Kotawaringin Timur | SATUAN POLISI PAMONG PRAJA,7,0,3790378,2785700
599ada9f-98ae-42d7-a935-7a625938d2e7,Pemerintah Kab. Kuantan Singingi,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,PEMERINTAH KABUPATEN KUANTAN SINGINGI | SEKRETARIAT DAERAH | ASISTEN PEREKONOMIAN DAN PEMBANGUNAN | BAGIAN ADMINISTRASI PEMBANGUNAN,1,0,5261500,3203600
ed6ad409-c260-4d0b-8449-ddb161799f3a,Pemerintah Kab. Kuantan Singingi,CPNS,UMUM,PENATA KEPENDUDUKAN DAN KELUARGA BERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KUANTAN SINGINGI | DINAS PENGENDALIAN PENDUDUK,1,0,5261500,3203600
5443d64e-64d6-43ca-83ff-a65bc3e7546c,Pemerintah Kab. Kuantan Singingi,CPNS,UMUM,PENGAWAS PERDAGANGAN AHLI PERTAMA,PEMERINTAH KABUPATEN KUANTAN SINGINGI | DINAS KOPERASI,1,0,5261500,3203600
d355288b-09a7-4907-9307-edabff8dab04,Pemerintah Kab. Kubu Raya,CPNS,UMUM,ANALIS KEUANGAN PUSAT DAN DAERAH AHLI PERTAMA,PEMERINTAH KABUPATEN KUBU RAYA | Badan Pengelolaan Keuangan dan Aset Daerah | Bidang Anggaran | Sub Bidang Anggaran  I,1,1,5700000,2785700
69b84116-f0ad-415a-93fb-71415adae182,Pemerintah Kab. Kubu Raya,CPNS,UMUM,PENATA PERIZINAN AHLI PERTAMA,PEMERINTAH KABUPATEN KUBU RAYA | Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu,1,1,5700000,2785700
cf7712ce-6510-4836-a108-0422eebc6f11,Pemerintah Kab. Kubu Raya,CPNS,UMUM,PENGAWAS PENYELENGGARAAN URUSAN PEMERINTAHAN DAERAH AHLI PERTAMA,PEMERINTAH KABUPATEN KUBU RAYA | Inspektorat,1,1,5700000,2785700
8a0384ba915598f4019157149e9d75fd,Pemerintah Kab. Kubu Raya,CPNS,PENYANDANG DISABILITAS,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,PEMERINTAH KABUPATEN KUBU RAYA | Sekretariat Daerah | Asisten Perekonomian dan Pembangunan | Bagian Pengadaan Barang dan Jasa,1,1,5700000,2785700
270029e0-14f2-44bb-ac19-878ef20539dc,Pemerintah Kab. Kubu Raya,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,PEMERINTAH KABUPATEN KUBU RAYA | Sekretariat Daerah | Asisten Perekonomian dan Pembangunan | Bagian Pengadaan Barang dan Jasa,3,1,5700000,2785700
026fbbbb-f25d-41a8-8c84-a5f913ecf1b3,Pemerintah Kab. Kubu Raya,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KUBU RAYA | Dinas Ketahanan Pangan dan Pertanian | Sekretariat Dinas Ketahanan Pangan dan Pertanian,1,1,5700000,2785700
5dfbc887-d236-46ac-a4a7-43e177170d71,Pemerintah Kab. Kubu Raya,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KUBU RAYA | Dinas Pemberdayaan Masyarakat dan Desa | Sekretariat Dinas Pemberdayaan Masyarakat dan Desa | Sub Bagian Rencana Kerja dan Keuangan,1,1,5700000,2785700
85411ebe-c0f0-4e9b-9cfc-900bf3c1d387,Pemerintah Kab. Kubu Raya,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KUBU RAYA | Badan Kesatuan Bangsa dan Politik | Sekretariat Badan Kesatuan Bangsa dan Politik,1,1,5700000,2785700
a80a1f17-bcb4-41e6-8012-6f0f6b7577fa,Pemerintah Kab. Kubu Raya,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KUBU RAYA | Dinas Pekerjaan Umum dan Penataan Ruang,1,1,5700000,2785700
bd6d2bb2-334a-4ab4-9880-c111a16fc71d,Pemerintah Kab. Kubu Raya,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KUBU RAYA | Inspektorat | Sekretariat Inspektorat,1,1,5700000,2785700
e09f751e-8457-410c-a479-761e9827993c,Pemerintah Kab. Kubu Raya,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KUBU RAYA | Dinas Pendidikan dan Kebudayaan | Sekretariat Dinas Pendidikan dan Kebudayaan,1,1,5700000,2785700
04eed7b0-4a6b-422a-be6d-8c11b8c29f78,Pemerintah Kab. Kudus,CPNS,PENYANDANG DISABILITAS,ANALIS KEUANGAN PUSAT DAN DAERAH AHLI PERTAMA,PEMERINTAH KABUPATEN KUDUS | BADAN PENGELOLAAN PENDAPATAN,1,1,5000000,3000000
432dea36-e909-4370-87e8-b339262a1e0f,Pemerintah Kab. Kudus,CPNS,UMUM,ANALIS KEUANGAN PUSAT DAN DAERAH AHLI PERTAMA,PEMERINTAH KABUPATEN KUDUS | BADAN PENGELOLAAN PENDAPATAN,1,1,5000000,3000000
4ba07905-e5dd-4c15-bfb2-e2b233160631,Pemerintah Kab. Kudus,CPNS,UMUM,ANALIS KEUANGAN PUSAT DAN DAERAH AHLI PERTAMA,PEMERINTAH KABUPATEN KUDUS | BADAN PENGELOLAAN PENDAPATAN,1,1,5000000,3000000
88d5b0b4-dd61-4b06-a886-661052f87017,Pemerintah Kab. Kudus,CPNS,UMUM,ANALIS KEUANGAN PUSAT DAN DAERAH AHLI PERTAMA,PEMERINTAH KABUPATEN KUDUS | BADAN PENGELOLAAN PENDAPATAN,1,1,5000000,3000000
8f073768-0461-4e8a-bc56-c99c31e39a6e,Pemerintah Kab. Kudus,CPNS,UMUM,ANALIS KEUANGAN PUSAT DAN DAERAH AHLI PERTAMA,PEMERINTAH KABUPATEN KUDUS | BADAN PENGELOLAAN PENDAPATAN,1,1,5000000,3000000
b216c549-7550-4057-b693-0f255fac0b51,Pemerintah Kab. Kudus,CPNS,UMUM,ANALIS KEUANGAN PUSAT DAN DAERAH AHLI PERTAMA,PEMERINTAH KABUPATEN KUDUS | BADAN PENGELOLAAN PENDAPATAN,1,1,5000000,3000000
e724c34c-f7df-40da-98ad-4837db7e1d97,Pemerintah Kab. Kudus,CPNS,UMUM,ANALIS KEUANGAN PUSAT DAN DAERAH AHLI PERTAMA,PEMERINTAH KABUPATEN KUDUS | BADAN PENGELOLAAN PENDAPATAN,1,1,5000000,3000000
de3ffd8f-7e39-49c8-94da-36ca820d1a48,Pemerintah Kab. Kulon Progo,CPNS,UMUM,KONSULTAN INDUSTRI,PEMDA KABUPATEN KULON PROGO | DINAS PERDAGANGAN DAN PERINDUSTRIAN | BIDANG PERINDUSTRIAN,1,1,4575200,2785700
8a0184a3914601560191498c6672586c,Pemerintah Kab. Kupang,CPNS,PUTRA/PUTRI DAERAH TERTINGGAL,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN KUPANG | SEKRETARIAT DAERAH | ASISTEN ADMINISTRASI UMUM | BAGIAN ORGANISASI - SETDA KAB. KUPANG,1,1,4000000,2000000
2edb94d4-159d-4e1b-9aa7-38af2f4dd300,Pemerintah Kab. Kupang,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN KUPANG | SEKRETARIAT DAERAH | ASISTEN PEREKONOMIAN DAN PEMBANGUNAN | BAGIAN ADMINISTRASI PEMBANGUNAN - SETDA KAB. KUPANG,1,1,4000000,2000000
3003de02-c858-423b-a488-a66ef66e416e,Pemerintah Kab. Kupang,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN KUPANG | SEKRETARIAT DAERAH | ASISTEN PEREKONOMIAN DAN PEMBANGUNAN | BAGIAN PEREKONOMIAN DAN SUMBER DAYA ALAM - SETDA KAB. KUPANG,1,1,4000000,2000000
5742e8e7-291d-40f9-82fa-f93bab8130de,Pemerintah Kab. Kupang,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN KUPANG | SEKRETARIAT DAERAH | ASISTEN ADMINISTRASI UMUM | BAGIAN ORGANISASI - SETDA KAB. KUPANG,2,1,4000000,2000000
aef89e4b-0d5e-4fd4-9abe-a421dd46804d,Pemerintah Kab. Kupang,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN KUPANG | SEKRETARIAT DAERAH | ASISTEN PEREKONOMIAN DAN PEMBANGUNAN | BAGIAN PENGADAAN BARANG DAN JASA - SETDA KAB. KUPANG,1,1,4000000,2000000
6a13ccd7-9155-4e4b-ba82-fefdc4f85583,Pemerintah Kab. Kupang,CPNS,UMUM,PENATA KELOLA PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK,PEMERINTAH KABUPATEN KUPANG | SEKRETARIAT DAERAH | DINAS PENGENDALIAN PENDUDUK,1,1,4000000,2000000
8a028490914aa6ad01914ac1216e12c4,Pemerintah Kab. Kupang,CPNS,PUTRA/PUTRI DAERAH TERTINGGAL,PENGAWAS INDUSTRI,PEMERINTAH KABUPATEN KUPANG | SEKRETARIAT DAERAH | DINAS PERINDUSTRIAN,1,1,4000000,2000000
5400696a-ad91-4300-b9b2-1447549ee0be,Pemerintah Kab. Kupang,CPNS,UMUM,PENGAWAS INDUSTRI,PEMERINTAH KABUPATEN KUPANG | SEKRETARIAT DAERAH | DINAS PERINDUSTRIAN,2,1,4000000,2000000
9797bdd8-74bc-4fd6-a415-f084d1cfc3b5,Pemerintah Kab. Kupang,CPNS,UMUM,PENGAWAS PENYELENGGARAAN URUSAN PEMERINTAHAN DAERAH AHLI PERTAMA,PEMERINTAH KABUPATEN KUPANG | SEKRETARIAT DAERAH | INSPEKTORAT DAERAH | INSPEKTUR PEMBANTU WILAYAH IV - INSPEKTORAT DAERAH,4,1,4000000,2000000
abb8cf2c-6207-40f4-b3f5-5981bb3f3fa6,Pemerintah Kab. Kupang,CPNS,UMUM,PENGAWAS PENYELENGGARAAN URUSAN PEMERINTAHAN DAERAH AHLI PERTAMA,PEMERINTAH KABUPATEN KUPANG | SEKRETARIAT DAERAH | INSPEKTORAT DAERAH | INSPEKTUR PEMBANTU WILAYAH III - INSPEKTORAT DAERAH,4,1,4000000,2000000
8a028490914aa6ad01914ac26b8113de,Pemerintah Kab. Kupang,CPNS,PUTRA/PUTRI DAERAH TERTINGGAL,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,PEMERINTAH KABUPATEN KUPANG | SEKRETARIAT DAERAH | ASISTEN PEREKONOMIAN DAN PEMBANGUNAN | BAGIAN PENGADAAN BARANG DAN JASA - SETDA KAB. KUPANG,1,1,4000000,2000000
80675188-5ae5-4ca1-9c51-df46a38b81cf,Pemerintah Kab. Kupang,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,PEMERINTAH KABUPATEN KUPANG | SEKRETARIAT DAERAH | ASISTEN PEREKONOMIAN DAN PEMBANGUNAN | BAGIAN PENGADAAN BARANG DAN JASA - SETDA KAB. KUPANG,2,1,4000000,2000000
986e604f-d2fc-4174-ad34-338bf88fc56b,Pemerintah Kab. Kupang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KUPANG | SEKRETARIAT DAERAH | DINAS PENDIDIKAN DAN KEBUDAYAAN | BIDANG PEMBINAAN PENDIDIKAN ANAK USIA DINI DAN PENDIDIKAN NON FORMAL - DINAS PENDIDIKAN DAN KEBUDAYAAN | SEKSI PESERTA DIDIK DAN PEMBANGUNAN KARAKTER,1,1,4000000,2000000
ccad05ad-3b7d-40db-a8d2-b58bab0f8a07,Pemerintah Kab. Kupang,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KUPANG | SEKRETARIAT DAERAH | DINAS PENDIDIKAN DAN KEBUDAYAAN | SEKRETARIAT DINAS PENDIDIKAN DAN KEBUDAYAAN,1,1,4000000,2000000
c976d7bc-ae1e-489c-967a-0c3b9258250b,Pemerintah Kab. Kutai Barat,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,PEMERINTAH KABUPATEN KUTAI BARAT | DINAS PEMBERDAYAAN MASYARAKAT DAN KAMPUNG | BIDANG PEMERINTAHAN KAMPUNG,2,1,15000000,3000000
51a0a45c-25fe-4345-b447-a1b76499b14c,Pemerintah Kab. Kutai Barat,CPNS,UMUM,ANALIS PEMANFAATAN ILMU PENGETAHUAN DAN TEKNOLOGI AHLI PERTAMA,PEMERINTAH KABUPATEN KUTAI BARAT | BADAN PERENCANAAN PEMBANGUNAN,2,1,15000000,3000000
72b5c950-ed56-4e22-986f-46abde6ee835,Pemerintah Kab. Kutai Barat,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN KUTAI BARAT | SEKRETARIAT DAERAH KABUPATEN KUTAI BARAT | ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT SEKRETARIAT DAERAH KABUPATEN KUTAI BARAT | BAGIAN TATA PEMERINTAHAN | SUB BAGIAN  ADMINISTRASI PEMERINTAHAN,3,1,15000000,3000000
0a2c22fe-f989-4865-b846-8bfe6103f2a1,Pemerintah Kab. Kutai Barat,CPNS,UMUM,PAMONG PEMERINTAHAN,PEMERINTAH KABUPATEN KUTAI BARAT | KECAMATAN MUARA PAHU | SEKSI PEMERINTAHAN KECAMATAN MUARA PAHU,2,1,15000000,3000000
16561d0b-fd47-4f04-a029-6c32e416be3d,Pemerintah Kab. Kutai Barat,CPNS,UMUM,PAMONG PEMERINTAHAN,PEMERINTAH KABUPATEN KUTAI BARAT | KECAMATAN MELAK | SEKSI PEMERINTAHAN KECAMATAN MELAK,1,1,10000000,3000000
1e8921cc-4bfc-4651-81ea-1cd0399ce809,Pemerintah Kab. Kutai Barat,CPNS,UMUM,PAMONG PEMERINTAHAN,PEMERINTAH KABUPATEN KUTAI BARAT | KECAMATAN PENYINGGAHAN | SEKSI PEMERINTAHAN KECAMATAN PENYINGGAHAN,3,1,15000000,3000000
4d4a70e1-7cee-4ff1-ba4e-ad6bfe9a351a,Pemerintah Kab. Kutai Barat,CPNS,UMUM,PAMONG PEMERINTAHAN,PEMERINTAH KABUPATEN KUTAI BARAT | SATUAN POLISI PAMONG PRAJA | BIDANG PERLINDUNGAN MASYARAKAT | SEKSI OPERASIONAL SATUAN PERLINDUNGAN MASYARAKAT,5,1,15000000,3000000
55785284-ee86-4cf4-b803-cf9e52c2d787,Pemerintah Kab. Kutai Barat,CPNS,UMUM,PAMONG PEMERINTAHAN,PEMERINTAH KABUPATEN KUTAI BARAT | SEKRETARIAT DAERAH KABUPATEN KUTAI BARAT | ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT SEKRETARIAT DAERAH KABUPATEN KUTAI BARAT | BAGIAN TATA PEMERINTAHAN | SUB BAGIAN ADMINISTRASI KEWILAYAHAN,3,1,15000000,3000000
61c04023-118d-406b-a293-116c782e078b,Pemerintah Kab. Kutai Barat,CPNS,UMUM,PAMONG PEMERINTAHAN,PEMERINTAH KABUPATEN KUTAI BARAT | KECAMATAN NYUATAN | SEKSI PEMERINTAHAN KECAMATAN NYUATAN,3,1,15000000,3000000
8eb27138-0adc-4499-8871-4687bf71df8d,Pemerintah Kab. Kutai Barat,CPNS,UMUM,PAMONG PEMERINTAHAN,PEMERINTAH KABUPATEN KUTAI BARAT | KECAMATAN BENTIAN BESAR | SEKSI PEMERINTAHAN KECAMATAN BENTIAN BESAR,3,1,15000000,3000000
9231c437-ebd0-4814-b116-36e929743929,Pemerintah Kab. Kutai Barat,CPNS,UMUM,PAMONG PEMERINTAHAN,PEMERINTAH KABUPATEN KUTAI BARAT | SEKRETARIAT DAERAH KABUPATEN KUTAI BARAT | ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT SEKRETARIAT DAERAH KABUPATEN KUTAI BARAT | BAGIAN TATA PEMERINTAHAN | SUB BAGIAN OTONOMI DAERAH,3,1,15000000,3000000
a66d806d-5e21-48df-a403-1930deac23ef,Pemerintah Kab. Kutai Barat,CPNS,UMUM,PAMONG PEMERINTAHAN,PEMERINTAH KABUPATEN KUTAI BARAT | KECAMATAN TERING | SEKSI PEMERINTAHAN KECAMATAN TERING,2,1,15000000,3000000
